week_date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1972-05-27,0.032012098,0.030723764,0.037247706,0.037015025,0.032972075,0.0077195656,0.07277703,0.024207423,0.021237971,0.012494258,0.025300223,0.032544035,0.01999522,0.025964683,0.097173445,0.017527226,0.03633451,0.026115946,0.069401376,0.040468633,0.064348936,0.05714609,0.016388193,0.0052570747,0.030643608,0.008655432,0.013429553,0.025111834,0.016078953,0.0637082
1972-06-03,0.04000111,0.032060582,0.03887695,0.036762293,0.024990091,0.010218041,0.066899024,0.02453037,0.02283539,0.013755398,0.021611582,0.031471226,0.02123128,0.022316214,0.087840445,0.021500587,0.03582835,0.025116052,0.06724726,0.03951714,0.065900855,0.06607936,0.023251947,0.005726914,0.02777892,0.008552837,0.012664523,0.027444845,0.015876213,0.062114287
1972-06-10,0.040730476,0.04039639,0.03348779,0.034261577,0.024920749,0.0075986707,0.06328066,0.022537312,0.02533099,0.01582613,0.016722497,0.032056816,0.02509053,0.022677097,0.08068099,0.017598208,0.026619088,0.024722118,0.0704263,0.041322336,0.07250881,0.07640143,0.025035977,0.012612032,0.029609457,0.0064619733,0.010906471,0.023495454,0.0149453385,0.061736424
1972-06-17,0.036297183,0.038170263,0.029473973,0.03216921,0.025395952,0.0073480783,0.0648559,0.026599063,0.025644043,0.02276932,0.016600493,0.031268638,0.026417524,0.022292748,0.07915811,0.019459333,0.0284935,0.024834633,0.06897816,0.040382054,0.0691182,0.07824117,0.024529975,0.014309553,0.036996275,0.0065507824,0.009878468,0.022421358,0.0141256545,0.05722046
1972-06-24,0.035970446,0.0421044,0.030267503,0.02897347,0.025537387,0.007224526,0.06281232,0.020133203,0.028249366,0.02209218,0.014905057,0.029978566,0.027478151,0.02170339,0.078284055,0.017705219,0.024423916,0.021559343,0.06997057,0.04447714,0.0676643,0.07419934,0.026960881,0.016053813,0.038464583,0.017610257,0.013237411,0.019795973,0.008952835,0.06321046
1972-07-01,0.03681,0.039889317,0.031172834,0.031360943,0.026370091,0.00890574,0.060746115,0.02180647,0.025790796,0.022445938,0.012837606,0.030510018,0.02522739,0.02094759,0.07351448,0.017516635,0.02492561,0.016790299,0.064503804,0.04151273,0.0677634,0.073715426,0.026817175,0.015837478,0.04911202,0.016868005,0.014334597,0.024844864,0.013535215,0.063587494
1972-07-08,0.034043375,0.045922987,0.027712848,0.031008389,0.026110332,0.009451704,0.063857,0.020143976,0.026107715,0.022223996,0.008804203,0.02831175,0.025008202,0.026540108,0.0738919,0.017104775,0.025430558,0.014148185,0.05814134,0.041383285,0.07068292,0.0787761,0.028486395,0.014996662,0.047528766,0.017112022,0.013104289,0.02558654,0.015005054,0.06337471
1972-07-15,0.034930237,0.039736334,0.023990538,0.027570214,0.02631598,0.009250644,0.064715214,0.026594814,0.024001842,0.02580006,0.010714005,0.030343968,0.025680494,0.02805215,0.076151274,0.019094372,0.02849715,0.019778432,0.05682064,0.039063964,0.071873,0.07097225,0.026238693,0.01735447,0.04811238,0.017590892,0.01745846,0.026359187,0.009628845,0.05730956
1972-07-22,0.038848635,0.04012156,0.026545139,0.032071456,0.025940627,0.008945164,0.066476524,0.025771143,0.016971765,0.02481909,0.008167605,0.031105833,0.025958728,0.030430043,0.06972521,0.019181674,0.028609287,0.024270454,0.055881403,0.036905218,0.06883397,0.06791634,0.025644202,0.016543552,0.04832185,0.018267006,0.016251834,0.02777583,0.020997426,0.05270151
1972-07-29,0.035267904,0.03844015,0.025837345,0.03378193,0.027347168,0.0076407734,0.06873809,0.025622008,0.01834751,0.023530316,0.008709282,0.030215519,0.027485784,0.03104294,0.06999226,0.019181255,0.028615167,0.025795331,0.05501756,0.036541715,0.06726277,0.07074646,0.024581643,0.01653003,0.052243102,0.01919978,0.016649017,0.027988935,0.020827815,0.046820514
1972-08-05,0.034520324,0.03498963,0.02449723,0.03298799,0.028586028,0.005142787,0.067168534,0.026743982,0.018028555,0.024389079,0.0134333065,0.028716436,0.026883064,0.026520599,0.08708953,0.02130229,0.025726693,0.026093809,0.054370366,0.035490528,0.06740073,0.06294835,0.022928856,0.013060288,0.04874014,0.02551975,0.016779296,0.030515004,0.022105444,0.04732145
1972-08-12,0.041341152,0.03244052,0.024378434,0.030180814,0.030497884,0.005760206,0.06846083,0.025309907,0.020576727,0.024382692,0.017224733,0.02669046,0.023760311,0.030074993,0.08024467,0.02044487,0.027761215,0.027364697,0.05248966,0.033610433,0.06283836,0.070561,0.023948692,0.0065589487,0.054563485,0.03024067,0.015577977,0.026577357,0.022908397,0.043229982
1972-08-19,0.046584986,0.029409122,0.023820926,0.030684043,0.03241196,0.0077337665,0.07247677,0.022604851,0.02044165,0.018580252,0.019744733,0.024867175,0.023983786,0.03072902,0.07766552,0.021380596,0.029732658,0.026533052,0.053681035,0.0330318,0.07330407,0.07129626,0.024152448,0.0063727503,0.048611697,0.02050559,0.016257655,0.025470966,0.022967175,0.04496378
1972-08-26,0.046333794,0.02733718,0.027206862,0.029815698,0.029549483,0.009571813,0.06912585,0.025680536,0.023546698,0.017883299,0.018406954,0.026740517,0.022626627,0.026407404,0.086759664,0.021575617,0.02824541,0.031420615,0.052151144,0.028001284,0.07572204,0.06717181,0.024403583,0.006384367,0.046645697,0.020495655,0.017718311,0.031198159,0.02342947,0.038444534
1972-09-02,0.050160203,0.027729686,0.021267498,0.03122654,0.029120035,0.009998258,0.06065624,0.02467335,0.02263367,0.018066047,0.014834124,0.025285175,0.022414513,0.027095256,0.08579332,0.022407342,0.022909433,0.0389757,0.052733388,0.024793262,0.07298013,0.067850284,0.02803173,0.006455058,0.04611259,0.028475858,0.020026514,0.034373123,0.02468955,0.03823219
1972-09-09,0.05064144,0.024956075,0.02069117,0.037504956,0.030435666,0.009868167,0.058261815,0.025219923,0.023630036,0.022166751,0.020895876,0.024401655,0.02095489,0.025752101,0.090661906,0.02139516,0.02447712,0.039751396,0.047778476,0.022671996,0.06947841,0.065446265,0.024953853,0.004692931,0.045109004,0.02683276,0.020330066,0.038584042,0.024922248,0.03753389
1972-09-16,0.047864996,0.021993818,0.02828305,0.034995325,0.026262455,0.008935031,0.06968129,0.027472401,0.020358399,0.022208752,0.021223115,0.026404856,0.021827977,0.025239525,0.085398585,0.020178573,0.023885405,0.039189883,0.045629505,0.026779644,0.06955588,0.065281786,0.020991521,0.003656269,0.042177748,0.027253859,0.020647211,0.03760629,0.023956923,0.045059994
1972-09-23,0.04897431,0.015355241,0.032852698,0.03377834,0.027652696,0.009436245,0.07615645,0.025147215,0.017914573,0.024278965,0.026015846,0.02985808,0.024159886,0.02612605,0.08592471,0.016842358,0.02134913,0.03688716,0.04169038,0.026503373,0.06517539,0.061194867,0.022927742,0.001596562,0.04069883,0.028346013,0.022887412,0.034941856,0.029688926,0.045638762
1972-09-30,0.045469336,0.014951057,0.031116273,0.03606039,0.028717307,0.008188546,0.07469706,0.019157479,0.017713714,0.018894434,0.025628777,0.033126388,0.024134854,0.027604863,0.082282715,0.018327393,0.01664484,0.04841318,0.04228181,0.025865383,0.061033085,0.051905088,0.028631115,0.0036793274,0.05215666,0.028876211,0.022856506,0.042647198,0.027396113,0.041542947
1972-10-07,0.045649618,0.011592567,0.033534423,0.03575836,0.029959422,0.008951858,0.07088106,0.016474634,0.019439293,0.019654531,0.026225917,0.030086791,0.024945723,0.024075864,0.07913222,0.020015616,0.01553017,0.051210757,0.040897187,0.024630772,0.06476569,0.06091124,0.02417016,0.0052053863,0.051386856,0.031121446,0.026412982,0.04095523,0.021858394,0.0445659
1972-10-14,0.04904212,0.0135183595,0.03390731,0.033437096,0.028027453,0.00940274,0.0672331,0.016640479,0.022298338,0.01826857,0.027022146,0.027057344,0.021379845,0.024991136,0.080468886,0.017858472,0.0153999645,0.050029732,0.04758095,0.027225703,0.06556598,0.06863213,0.020477926,0.016415954,0.04384547,0.030564366,0.025643628,0.038781706,0.017373925,0.04190923
1972-10-21,0.04801713,0.012228844,0.030528178,0.03159215,0.020814369,0.010272646,0.052778,0.018466065,0.020142209,0.01847954,0.027995555,0.029682241,0.021443075,0.021944592,0.08382352,0.01861358,0.019172482,0.057927746,0.046419773,0.026531804,0.059292722,0.07344442,0.015840044,0.024576742,0.056048837,0.033454183,0.024115732,0.038612578,0.015796524,0.041944787
1972-10-28,0.053988073,0.013233768,0.028320372,0.033540703,0.018653808,0.0077668936,0.052953616,0.01833784,0.019439414,0.016958436,0.02804124,0.033723798,0.023150075,0.019993013,0.09198128,0.016592285,0.019672947,0.052998073,0.050640106,0.024910217,0.05605913,0.068884715,0.015143587,0.023087526,0.05065211,0.03479437,0.031765554,0.036698755,0.017514268,0.040504098
1972-11-04,0.05584811,0.01759725,0.030170541,0.032859225,0.019702137,0.0077820867,0.0503479,0.016517445,0.020875707,0.020145876,0.027516857,0.035628352,0.019445121,0.021809258,0.08450054,0.015129234,0.022000328,0.053937323,0.051473487,0.028175304,0.057399586,0.060575202,0.011303675,0.0256096,0.057115857,0.035718895,0.031290878,0.038316183,0.016422138,0.034785975
1972-11-11,0.05678006,0.02227091,0.028879464,0.03535176,0.020107532,0.0072338297,0.04953935,0.016720302,0.02015446,0.023236198,0.03644388,0.033567823,0.019696137,0.022321258,0.07369928,0.015089189,0.019826664,0.049812786,0.049891204,0.02790884,0.05793538,0.063446715,0.012729342,0.025065694,0.056667514,0.033961184,0.0312625,0.036513012,0.01911041,0.034777377
1972-11-18,0.06397261,0.028069317,0.021832224,0.033502292,0.020785704,0.008227438,0.054322083,0.01239593,0.022391576,0.026337558,0.034146912,0.030861974,0.020950837,0.019519577,0.07289554,0.014012079,0.02139679,0.042282682,0.0534346,0.03204518,0.053909842,0.06813939,0.0148285115,0.023517342,0.058015995,0.03179764,0.025890205,0.03813933,0.020331586,0.032047313
1972-11-25,0.06978192,0.031940624,0.022085853,0.026442813,0.021508506,0.008830323,0.052270528,0.013564677,0.021989925,0.02508551,0.0314854,0.030804904,0.020457514,0.020097261,0.06330798,0.011678657,0.024423147,0.04704337,0.049096897,0.0330479,0.058673214,0.07184844,0.016249226,0.02296065,0.057399653,0.028746475,0.02703339,0.032191757,0.02573563,0.03421792
1972-12-02,0.06198439,0.034659516,0.02401456,0.02554352,0.021466991,0.010962273,0.05245561,0.016136829,0.021525722,0.028402865,0.03488025,0.030914176,0.028037593,0.025269743,0.061812334,0.012905698,0.026188776,0.04400788,0.052692294,0.032027323,0.05489446,0.071796216,0.016319344,0.023533784,0.052236125,0.017458847,0.023563473,0.035026215,0.023887515,0.035395756
1972-12-09,0.06557131,0.03726599,0.024858687,0.024357865,0.022636408,0.010852562,0.052927762,0.016901212,0.02369437,0.024175962,0.034394592,0.028986242,0.027402166,0.024020059,0.06546768,0.012562256,0.026760947,0.040537518,0.06261124,0.033444002,0.05786782,0.062877655,0.014631087,0.023374965,0.055377394,0.016439848,0.022064503,0.033373587,0.021838397,0.032725997
1972-12-16,0.066033624,0.035749838,0.023662657,0.025904257,0.020215798,0.007487153,0.053727813,0.016689053,0.023424229,0.02432321,0.03661542,0.030625239,0.025688253,0.028507987,0.06785005,0.012134558,0.023679554,0.03757562,0.06334742,0.035090424,0.056515608,0.06215652,0.0148684755,0.023108937,0.05143736,0.015498273,0.023040432,0.036400273,0.021393834,0.037248176
1972-12-23,0.065539375,0.03824805,0.023728756,0.023083618,0.021701276,0.006752724,0.046499234,0.017291458,0.022459373,0.027560107,0.029103354,0.03013712,0.024614377,0.027443642,0.06256741,0.013455589,0.024453746,0.043649513,0.067603074,0.0354988,0.05364563,0.06526252,0.015866749,0.023657558,0.05308817,0.02190892,0.018024543,0.033697475,0.023520831,0.039937053
1972-12-30,0.06731406,0.04446558,0.01868253,0.02414159,0.020365685,0.0068113725,0.05467469,0.018214474,0.025314938,0.0252316,0.028083978,0.035205264,0.02105742,0.037705943,0.06434251,0.012219431,0.025983403,0.03891238,0.067391686,0.034528792,0.055856217,0.06719701,0.015737558,0.022859165,0.05067671,0.021063605,0.019149639,0.029764486,0.012561456,0.03448689
1973-01-06,0.062491797,0.043880336,0.019756306,0.02486297,0.020768315,0.0076078987,0.053868543,0.0188721,0.023310084,0.026141386,0.024440758,0.032792725,0.020766031,0.043002807,0.06656686,0.012810057,0.027190804,0.03999066,0.061134905,0.029463833,0.061558675,0.06495922,0.015777543,0.023436738,0.05476991,0.023181614,0.018825537,0.031779345,0.008580612,0.037411682
1973-01-13,0.06100492,0.044439036,0.025907127,0.024052253,0.020166047,0.0076254685,0.06087893,0.021878436,0.023431566,0.026366744,0.022613762,0.033199698,0.020505428,0.041057788,0.068266325,0.012950047,0.026276227,0.038414903,0.06587667,0.028726615,0.06223712,0.058810394,0.016882533,0.018031437,0.050467275,0.02340478,0.01852699,0.033258013,0.007945675,0.03679784
1973-01-20,0.059584267,0.04572244,0.03312728,0.024392717,0.01678566,0.007546762,0.060419206,0.021778695,0.022694832,0.026366767,0.02751462,0.034087908,0.02092598,0.04027443,0.059218187,0.016779218,0.02877123,0.035989184,0.066614345,0.028037177,0.064822555,0.051906683,0.018044876,0.018313687,0.04602128,0.023923658,0.019016841,0.03341468,0.007725246,0.04017965
1973-01-27,0.057379942,0.038499698,0.031894576,0.021375027,0.01712256,0.009635545,0.06371135,0.021442013,0.023860984,0.025076505,0.031374656,0.030458756,0.022271244,0.03955687,0.067181736,0.018481342,0.032534074,0.024734322,0.06849138,0.026505575,0.07763412,0.053171523,0.015394816,0.0057291505,0.049848698,0.024780866,0.020191967,0.03558877,0.008128283,0.037943725
1973-02-03,0.052502494,0.04124836,0.03669898,0.019342463,0.016914152,0.009701674,0.067588955,0.021108959,0.020106252,0.02509749,0.028775338,0.03476157,0.024445651,0.04389071,0.0632047,0.015992668,0.033009686,0.022904595,0.056328576,0.025532663,0.081764705,0.050629813,0.017468125,0.004129664,0.056794744,0.030173877,0.020172868,0.03505283,0.006844312,0.03781319
1973-02-10,0.05369852,0.03154835,0.032256763,0.022906363,0.016762108,0.007899652,0.06741029,0.019784769,0.019618163,0.025549667,0.02853835,0.033466745,0.0195336,0.05363054,0.06293317,0.015427459,0.030250851,0.022917928,0.057825193,0.030685803,0.078903496,0.0531838,0.019425014,0.0040317345,0.060552165,0.029341549,0.023590894,0.035245344,0.0067910408,0.03629073
1973-02-17,0.04935781,0.029890083,0.037638094,0.01980046,0.020157589,0.008193118,0.07205435,0.016445175,0.020978639,0.021297663,0.032781404,0.030700129,0.022507954,0.051999386,0.06481631,0.014157749,0.029564515,0.026574308,0.055133246,0.03447096,0.06790476,0.053358287,0.021778097,0.0035008397,0.060669016,0.028166601,0.027429277,0.037814148,0.008687013,0.032173086
1973-02-24,0.04695383,0.029083125,0.036818717,0.020370033,0.020600222,0.01115318,0.05905127,0.014065738,0.01653247,0.024643471,0.035421934,0.03313663,0.027135678,0.060205594,0.06635682,0.014454401,0.027853997,0.026227955,0.05863437,0.03139214,0.059548367,0.065065496,0.019079104,0.0024524508,0.055447314,0.02586871,0.031133652,0.03856333,0.009595307,0.033154756
1973-03-03,0.038988564,0.028427718,0.037834734,0.023438757,0.022010172,0.010438115,0.06403376,0.013653339,0.013539536,0.028187774,0.025508821,0.035240337,0.027113508,0.06547463,0.06420477,0.019341892,0.02528443,0.02713792,0.062102094,0.032819916,0.06550657,0.056924555,0.018400304,0.0023131776,0.054348912,0.023600468,0.032551356,0.03583772,0.009660451,0.036075767
1973-03-10,0.0409496,0.02431618,0.033047095,0.024857413,0.022392057,0.009814522,0.065598756,0.014515898,0.009885997,0.029502608,0.026675653,0.037496537,0.027977461,0.06752227,0.061752513,0.01857403,0.02923386,0.028173717,0.06244105,0.032788143,0.057650354,0.05696114,0.017380469,0.0065601603,0.051756226,0.023235064,0.031525835,0.037755683,0.014941955,0.034717795
1973-03-17,0.043914177,0.024304278,0.033869952,0.026453406,0.020675367,0.010987149,0.065066375,0.013875202,0.008905335,0.02461114,0.026488153,0.03822461,0.02679745,0.07335058,0.058316253,0.016617088,0.029541677,0.030629618,0.060778353,0.03423504,0.057250135,0.057036944,0.0176871,0.006777823,0.061105862,0.022783225,0.03106554,0.036385268,0.0154421115,0.02682484
1973-03-24,0.04328501,0.026636956,0.034458708,0.027826149,0.01975463,0.01171823,0.057901464,0.012555869,0.0113827335,0.026913596,0.026203541,0.042500358,0.024857482,0.07152054,0.06155355,0.018774059,0.031653903,0.03091122,0.06393113,0.032246877,0.057642315,0.05419165,0.016270244,0.009589172,0.05142093,0.024410639,0.031624194,0.036826637,0.013827766,0.0276105
1973-03-31,0.04790402,0.024482515,0.037698876,0.02964139,0.019138329,0.011692532,0.059557628,0.012625934,0.0122943185,0.024667589,0.024691423,0.04123407,0.023693983,0.066502504,0.06712473,0.020110521,0.02913984,0.03122683,0.059696633,0.03193943,0.06306255,0.051412836,0.018480955,0.009585057,0.045517422,0.02252058,0.030714775,0.036916874,0.014010129,0.0327158
1973-04-07,0.046761915,0.026302565,0.029377848,0.031999912,0.017115923,0.013634805,0.05968727,0.011448833,0.013259343,0.024998253,0.023070276,0.04355115,0.024893083,0.06341403,0.078702375,0.021340175,0.03279993,0.031539686,0.056385186,0.025399512,0.054485116,0.063001856,0.019122418,0.009795064,0.042897787,0.024027485,0.03186327,0.032537848,0.014326137,0.032261
1973-04-14,0.046515062,0.021062529,0.03031235,0.034389798,0.016977109,0.014115338,0.051389914,0.013243385,0.010539516,0.024134917,0.024183406,0.042738423,0.018924193,0.06357248,0.08436433,0.022263642,0.03451712,0.033588845,0.056590524,0.023972506,0.062104646,0.066532284,0.020243494,0.009898465,0.04426399,0.014809436,0.03120909,0.034324307,0.016803855,0.032415103
1973-04-21,0.054349,0.022036804,0.034999777,0.03601448,0.016631125,0.0146732805,0.04229365,0.014815609,0.0118191745,0.02395432,0.024363432,0.04538384,0.014913809,0.057391006,0.08087257,0.022817189,0.029667376,0.03475998,0.05528549,0.020564476,0.05883209,0.07415871,0.019982554,0.009712649,0.042503722,0.0175292,0.03156939,0.038105924,0.016242066,0.033757314
1973-04-28,0.049917467,0.022395732,0.0328299,0.035860788,0.015516141,0.01170657,0.04681296,0.014818883,0.011729048,0.025219982,0.02518589,0.044558994,0.019079754,0.04898712,0.08332645,0.020214444,0.03059537,0.037350804,0.06620618,0.02371939,0.053615298,0.07323023,0.01579137,0.009869882,0.03925462,0.024897367,0.029450305,0.03602674,0.016773883,0.03505847
1973-05-05,0.04962577,0.02500794,0.029616911,0.036002405,0.017773636,0.009543412,0.050466202,0.014228917,0.015547955,0.026005728,0.026605796,0.045612946,0.0214691,0.048405334,0.07564699,0.023178272,0.024835033,0.039121192,0.069806315,0.024100699,0.054262545,0.07264617,0.0162232,0.00915207,0.035356317,0.024389965,0.03013963,0.033271346,0.017847821,0.034110393
1973-05-12,0.04947342,0.024980187,0.032254346,0.04019076,0.018625544,0.009080432,0.051367678,0.013733294,0.019283395,0.023232073,0.026112588,0.05298773,0.0210439,0.047761127,0.06639124,0.021726662,0.02382606,0.03808396,0.07073166,0.024706071,0.054047372,0.07030337,0.017023785,0.005345196,0.045087017,0.022791475,0.029899536,0.031462677,0.017785136,0.030662335
1973-05-19,0.051742334,0.028448284,0.036018632,0.040828194,0.018565992,0.010075055,0.054626767,0.013649314,0.018817108,0.022458667,0.025320733,0.05610498,0.019346248,0.03803112,0.06527043,0.018422617,0.022746287,0.034211442,0.06941385,0.025658835,0.049359843,0.08229506,0.01633997,0.005953278,0.04809112,0.023440558,0.02256702,0.030990815,0.018058954,0.033146508
1973-05-26,0.05396873,0.032076623,0.035845034,0.03970226,0.016961403,0.009183437,0.05126318,0.013535606,0.018278671,0.018879771,0.028314484,0.05593294,0.01929079,0.037286423,0.06971213,0.018607276,0.022164222,0.031548858,0.07094157,0.026774822,0.051221985,0.085600324,0.016597824,0.0056126053,0.04463975,0.022233622,0.02039758,0.030793114,0.019376881,0.033258107
1973-06-02,0.048192926,0.036273267,0.03610025,0.03747196,0.013449204,0.009634796,0.066280454,0.013690015,0.017658703,0.019779347,0.029793782,0.05581445,0.024413219,0.033463694,0.0708745,0.016227132,0.021561522,0.033261817,0.07143431,0.02230317,0.057060733,0.07862078,0.016926352,0.0056342427,0.03918181,0.022365756,0.020527767,0.030313333,0.019907787,0.031782966
1973-06-09,0.0464102,0.03621396,0.035811428,0.040406514,0.015178398,0.009370704,0.061437827,0.01793608,0.01775717,0.019476386,0.025868688,0.053957988,0.018077753,0.03985026,0.07194506,0.016549412,0.021612694,0.03236539,0.06543681,0.021112608,0.062261384,0.08286071,0.019165302,0.005559485,0.03544048,0.021120504,0.020434242,0.029899219,0.022600863,0.03388254
1973-06-16,0.043847214,0.040899612,0.03160143,0.042028163,0.012605034,0.009813223,0.06085466,0.01610071,0.015898837,0.020991616,0.022752345,0.052412037,0.024905907,0.0377423,0.07657804,0.017937478,0.023516545,0.03829794,0.06439084,0.020522421,0.05811863,0.07969505,0.012558102,0.007482029,0.039717447,0.021394333,0.021964671,0.030505802,0.0194423,0.035425317
1973-06-23,0.040217362,0.044005558,0.031922307,0.044037733,0.015888846,0.009803503,0.058696512,0.018238999,0.013149813,0.017144037,0.022467578,0.04785552,0.023729943,0.03518577,0.072390966,0.017849136,0.019885428,0.036404468,0.061758127,0.024809182,0.059409,0.08151921,0.018773712,0.008410353,0.043247983,0.02069573,0.019152649,0.040066864,0.015065369,0.03821839
1973-06-30,0.04546826,0.045661036,0.03233096,0.040425796,0.017266544,0.010718692,0.057001926,0.020399492,0.012208969,0.014859855,0.022719009,0.045865413,0.022313341,0.036362603,0.07144939,0.016241923,0.019557044,0.038231723,0.061809875,0.026937656,0.060725663,0.084597126,0.019013021,0.0084304325,0.041605342,0.019298568,0.016947253,0.037738316,0.015899617,0.037915215
1973-07-07,0.048720613,0.045589507,0.034653,0.040301356,0.01716042,0.010263649,0.05990911,0.01908455,0.014560966,0.013804169,0.01756069,0.046907246,0.024123834,0.032659415,0.06433141,0.01755317,0.017778901,0.040128037,0.05992627,0.027969332,0.06887541,0.08296225,0.01798048,0.0080798855,0.04599235,0.018931992,0.012939737,0.03786794,0.014519569,0.03886477
1973-07-14,0.04990443,0.048441626,0.036859486,0.03769839,0.018828593,0.009433338,0.059349813,0.01749867,0.017259955,0.014306178,0.017834632,0.052096333,0.02404407,0.031221766,0.067656785,0.012886749,0.019189,0.037684593,0.054609958,0.03135954,0.065070145,0.07512176,0.019971427,0.008329211,0.04742249,0.017255737,0.012503219,0.04230721,0.016125834,0.037729133
1973-07-21,0.05868982,0.04831684,0.032572195,0.03200849,0.020222653,0.011482029,0.056337345,0.017106248,0.016145958,0.015607028,0.016301043,0.049547005,0.022890186,0.025999663,0.06387363,0.013330832,0.016128303,0.0393679,0.055284306,0.032395348,0.06599727,0.085687436,0.017982341,0.0073287515,0.05303539,0.017534303,0.012603504,0.043035623,0.0180979,0.035090726
1973-07-28,0.0544694,0.044960085,0.031225424,0.033716887,0.020189943,0.010995237,0.053103413,0.018072944,0.016838783,0.0153827695,0.0172034,0.04830195,0.0238473,0.02630386,0.060243517,0.014694452,0.01732385,0.03627026,0.057540484,0.03337702,0.07065375,0.08490433,0.022083657,0.007981988,0.056512345,0.0217859,0.008926732,0.04368724,0.018095862,0.031307276
1973-08-04,0.049865257,0.044660144,0.033906795,0.03249456,0.023170998,0.010998276,0.052975558,0.017116178,0.021806043,0.016073458,0.016550219,0.04643065,0.02586322,0.026261114,0.061345324,0.0137486635,0.014471535,0.032810006,0.052227665,0.03699044,0.07628619,0.08758991,0.022761058,0.006072481,0.056331918,0.019565145,0.008700965,0.04606397,0.017863097,0.028999213
1973-08-11,0.05590242,0.045567904,0.028505487,0.034749523,0.020925717,0.013276248,0.06662992,0.016831666,0.024907835,0.014736373,0.021603357,0.041055735,0.02169566,0.021424495,0.061095975,0.013052593,0.015888067,0.033738196,0.05048943,0.03691302,0.06905867,0.08761486,0.022452053,0.0087840175,0.054442808,0.01842444,0.011001155,0.041820973,0.015350151,0.032061316
1973-08-18,0.063067354,0.041745447,0.026140299,0.036179606,0.023057962,0.01261399,0.068547115,0.016381461,0.026517857,0.016448354,0.01747676,0.038672306,0.024024436,0.022210293,0.060616244,0.016006775,0.019092094,0.03026564,0.050767794,0.036076836,0.058979798,0.08963283,0.026658487,0.0081084175,0.052106533,0.0156356,0.011888533,0.03880012,0.014396599,0.037884533
1973-08-25,0.06353475,0.030446826,0.02241218,0.025585476,0.023644585,0.012554574,0.06677036,0.016149465,0.026759677,0.016561927,0.018825106,0.03495324,0.032197017,0.02256787,0.07328012,0.01620008,0.020397069,0.037269667,0.060593966,0.03698688,0.05487816,0.085002735,0.026638594,0.007023482,0.052484076,0.013919984,0.01415892,0.034495346,0.013625869,0.040082082
1973-09-01,0.053649988,0.030588685,0.023798915,0.026186967,0.022037057,0.015542789,0.07169974,0.015314453,0.02486553,0.023782106,0.022458,0.03873846,0.032484587,0.019654356,0.07970238,0.017072974,0.021444904,0.038398735,0.065900564,0.034749813,0.059353374,0.077506244,0.026559543,0.005472665,0.04253484,0.013164625,0.013672028,0.032790482,0.013668651,0.037206616
1973-09-08,0.052368276,0.02655293,0.027300213,0.023901386,0.022537204,0.015299598,0.06992362,0.016613584,0.024923922,0.024188941,0.02690617,0.029066779,0.03081875,0.017326528,0.08670254,0.016334869,0.019925423,0.036905307,0.061732247,0.033855453,0.05853925,0.083579436,0.027643288,0.0058533372,0.04897277,0.013131746,0.013304854,0.0338705,0.012671308,0.03924984
1973-09-15,0.048711948,0.02696179,0.026857218,0.02690147,0.023980435,0.015333902,0.06875503,0.016808929,0.0299908,0.02174036,0.02642349,0.024389727,0.031187035,0.018487947,0.08521527,0.013357248,0.023484575,0.046676077,0.059740487,0.032657262,0.059308086,0.08175781,0.028622353,0.0060196803,0.048417114,0.015060737,0.0138431555,0.036769234,0.0124349855,0.030105913
1973-09-22,0.049484096,0.026342947,0.029470742,0.02784408,0.023674782,0.015005938,0.06646507,0.016072664,0.03158787,0.021098971,0.02961985,0.021796193,0.031273644,0.017793069,0.08186168,0.013176625,0.024906928,0.04921911,0.05772038,0.0373098,0.06092089,0.06975976,0.027616134,0.0028011696,0.056151025,0.015891107,0.013565779,0.036793012,0.013200724,0.031576026
1973-09-29,0.054434724,0.030543942,0.028625187,0.033544738,0.02239458,0.013677946,0.056530017,0.017811544,0.03020969,0.021543622,0.03227255,0.018830309,0.033642765,0.022052053,0.07742775,0.015289995,0.019918727,0.050236985,0.054938186,0.030666223,0.06626261,0.061117843,0.025465796,0.0030245243,0.06265199,0.015874904,0.010133518,0.041955564,0.012345891,0.036575913
1973-10-06,0.047861103,0.031013524,0.030322483,0.033818576,0.02392239,0.014397595,0.059364956,0.017802482,0.025574801,0.012316646,0.03161217,0.018680492,0.034682006,0.023345703,0.08917477,0.015077809,0.020416835,0.049341794,0.06741212,0.033103235,0.06670997,0.052953415,0.022799933,0.0029644843,0.061499353,0.017401826,0.0097577255,0.04050663,0.012942335,0.033222906
1973-10-13,0.043807086,0.02986952,0.029713936,0.035776973,0.022676675,0.014809939,0.05801638,0.019973435,0.02710288,0.012295379,0.03259587,0.019483287,0.03217925,0.023207398,0.092318736,0.016897721,0.017783884,0.049698573,0.06615939,0.034047667,0.069352746,0.052438803,0.022539958,0.0026184234,0.059599753,0.017459879,0.014226182,0.03509888,0.012796227,0.035455234
1973-10-20,0.044251855,0.029499771,0.023383792,0.031640623,0.019400755,0.010432644,0.060672134,0.018170506,0.025453579,0.011015769,0.03416529,0.01856556,0.03519051,0.02721359,0.087447174,0.018766873,0.018525805,0.052660678,0.064199276,0.036451038,0.06583147,0.05743258,0.025309568,0.0051972372,0.057637088,0.016274558,0.01582824,0.039578732,0.012776598,0.0370268
